arquivo,classe,WMC,DIT,NOC,RFC,CBO,LCOM
clones/django/django\django\db\models\sql\subqueries.py,UpdateQuery,8,1,0,31,1,13
clones/django/django\django\db\models\sql\subqueries.py,InsertQuery,2,1,0,4,1,1
clones/django/django\django\db\models\sql\subqueries.py,AggregateQuery,1,1,0,3,1,0
clones/django/django\django\db\models\sql\where.py,WhereNode,20,1,0,44,0,99
clones/django/django\django\db\models\sql\where.py,NothingNode,1,1,0,1,0,0
clones/django/django\django\db\models\sql\where.py,ExtraWhere,2,1,0,4,0,1
clones/django/django\django\db\models\sql\where.py,SubqueryConstraint,2,1,0,6,0,1
clones/django/django\django\dispatch\dispatcher.py,Signal,9,1,0,31,0,35
clones/django/django\django\forms\boundfield.py,BoundField,23,1,0,65,1,225
clones/django/django\django\forms\boundfield.py,BoundWidget,6,1,0,9,0,15
clones/django/django\django\forms\fields.py,Field,11,1,9,31,5,45
clones/django/django\django\forms\fields.py,CharField,3,2,7,13,2,2
clones/django/django\django\forms\fields.py,IntegerField,3,2,2,18,3,0
clones/django/django\django\forms\fields.py,FloatField,3,3,0,13,3,0
clones/django/django\django\forms\fields.py,DecimalField,4,3,0,19,3,3
clones/django/django\django\forms\fields.py,BaseTemporalField,3,2,3,9,2,2
clones/django/django\django\forms\fields.py,DateField,2,3,0,7,2,0
clones/django/django\django\forms\fields.py,TimeField,2,3,0,7,2,0
clones/django/django\django\forms\fields.py,DateTimeFormatsIterator,1,1,0,2,0,0
clones/django/django\django\forms\fields.py,DateTimeField,3,3,0,13,2,2
clones/django/django\django\forms\fields.py,DurationField,2,2,0,8,0,1
clones/django/django\django\forms\fields.py,RegexField,3,3,0,13,1,2
clones/django/django\django\forms\fields.py,EmailField,1,3,0,3,1,0
clones/django/django\django\forms\fields.py,FileField,5,2,1,10,2,9
clones/django/django\django\forms\fields.py,ImageField,2,3,0,17,2,0
clones/django/django\django\forms\fields.py,URLField,2,3,0,10,2,0
clones/django/django\django\forms\fields.py,BooleanField,3,2,1,9,1,3
clones/django/django\django\forms\fields.py,NullBooleanField,2,3,0,2,0,1
clones/django/django\django\forms\fields.py,CallableChoiceIterator,2,1,0,3,0,1
clones/django/django\django\forms\fields.py,ChoiceField,7,2,3,19,3,15
clones/django/django\django\forms\fields.py,TypedChoiceField,3,3,0,9,3,0
clones/django/django\django\forms\fields.py,MultipleChoiceField,3,3,1,8,1,3
clones/django/django\django\forms\fields.py,TypedMultipleChoiceField,4,4,0,13,4,0
clones/django/django\django\forms\fields.py,ComboField,2,2,0,5,2,0
clones/django/django\django\forms\fields.py,MultiValueField,6,2,1,27,8,0
clones/django/django\django\forms\fields.py,FilePathField,1,3,0,16,1,0
clones/django/django\django\forms\fields.py,SplitDateTimeField,2,3,0,12,1,1
clones/django/django\django\forms\fields.py,GenericIPAddressField,2,3,0,7,1,1
clones/django/django\django\forms\fields.py,SlugField,1,3,0,3,1,0
clones/django/django\django\forms\fields.py,UUIDField,2,3,0,8,1,1
clones/django/django\django\forms\fields.py,InvalidJSONInput,0,1,0,0,0,0
clones/django/django\django\forms\fields.py,JSONString,0,1,0,0,0,0
clones/django/django\django\forms\fields.py,JSONField,5,3,0,15,3,7
clones/django/django\django\forms\forms.py,DeclarativeFieldsMetaclass,1,1,0,10,0,0
clones/django/django\django\forms\forms.py,BaseForm,28,1,1,82,0,312
clones/django/django\django\forms\forms.py,Form,0,2,0,0,0,0
clones/django/django\django\forms\formsets.py,ManagementForm,2,1,0,7,2,0
clones/django/django\django\forms\formsets.py,BaseFormSet,33,1,0,77,1,392
clones/django/django\django\forms\models.py,ModelFormOptions,1,1,0,2,0,0
clones/django/django\django\forms\models.py,ModelFormMetaclass,1,1,0,16,0,0
clones/django/django\django\forms\models.py,BaseModelForm,8,1,1,31,3,7
clones/django/django\django\forms\models.py,ModelForm,0,2,0,0,0,0
clones/django/django\django\forms\models.py,BaseModelFormSet,18,1,1,67,11,17
clones/django/django\django\forms\models.py,BaseInlineFormSet,7,2,0,31,6,6
clones/django/django\django\forms\models.py,InlineForeignKeyField,3,1,0,8,1,3
clones/django/django\django\forms\models.py,ModelChoiceIteratorValue,4,1,0,7,0,6
clones/django/django\django\forms\models.py,ModelChoiceIterator,5,1,0,12,2,10
clones/django/django\django\forms\models.py,ModelChoiceField,11,1,1,27,2,49
clones/django/django\django\forms\models.py,ModelMultipleChoiceField,6,2,0,21,2,12
clones/django/django\django\forms\renderers.py,BaseRenderer,2,1,3,6,1,0
clones/django/django\django\forms\renderers.py,EngineMixin,2,1,2,5,2,1
clones/django/django\django\forms\renderers.py,DjangoTemplates,0,2,0,0,0,0
clones/django/django\django\forms\renderers.py,Jinja2,1,2,0,1,0,0
clones/django/django\django\forms\renderers.py,TemplatesSetting,1,2,0,2,1,0
clones/django/django\django\forms\utils.py,RenderableMixin,2,1,2,6,1,0
clones/django/django\django\forms\utils.py,RenderableFormMixin,3,2,0,4,1,3
clones/django/django\django\forms\utils.py,RenderableErrorMixin,3,2,2,6,2,3
clones/django/django\django\forms\utils.py,ErrorDict,4,3,0,10,3,3
clones/django/django\django\forms\utils.py,ErrorList,10,3,0,25,2,39
clones/django/django\django\forms\widgets.py,MediaOrderConflictWarning,0,1,0,0,0,0
clones/django/django\django\forms\widgets.py,Media,12,1,0,39,1,63
clones/django/django\django\forms\widgets.py,MediaDefiningClass,1,1,0,4,0,0
clones/django/django\django\forms\widgets.py,Widget,13,1,5,26,3,68
clones/django/django\django\forms\widgets.py,Input,2,2,8,7,2,0
clones/django/django\django\forms\widgets.py,TextInput,0,3,1,0,0,0
clones/django/django\django\forms\widgets.py,NumberInput,0,3,0,0,0,0
clones/django/django\django\forms\widgets.py,EmailInput,0,3,0,0,0,0
clones/django/django\django\forms\widgets.py,URLInput,0,3,0,0,0,0
clones/django/django\django\forms\widgets.py,PasswordInput,2,3,0,5,2,0
clones/django/django\django\forms\widgets.py,HiddenInput,0,3,1,0,0,0
clones/django/django\django\forms\widgets.py,MultipleHiddenInput,3,4,0,11,1,3
clones/django/django\django\forms\widgets.py,FileInput,4,3,1,7,1,6
clones/django/django\django\forms\widgets.py,ClearableFileInput,7,4,0,18,3,6
clones/django/django\django\forms\widgets.py,Textarea,1,2,0,4,1,0
clones/django/django\django\forms\widgets.py,DateTimeBaseInput,2,4,3,6,1,1
clones/django/django\django\forms\widgets.py,DateInput,0,5,0,0,0,0
clones/django/django\django\forms\widgets.py,DateTimeInput,0,5,0,0,0,0
clones/django/django\django\forms\widgets.py,TimeInput,0,5,0,0,0,0
clones/django/django\django\forms\widgets.py,CheckboxInput,5,3,0,14,2,9
clones/django/django\django\forms\widgets.py,ChoiceWidget,10,2,2,28,5,24
clones/django/django\django\forms\widgets.py,Select,3,3,2,9,2,0
clones/django/django\django\forms\widgets.py,NullBooleanSelect,3,4,0,7,1,3
clones/django/django\django\forms\widgets.py,SelectMultiple,2,4,0,3,0,1
clones/django/django\django\forms\widgets.py,RadioSelect,1,3,1,3,1,0
clones/django/django\django\forms\widgets.py,CheckboxSelectMultiple,2,4,0,2,0,1
clones/django/django\django\forms\widgets.py,MultiWidget,10,2,1,33,6,30
clones/django/django\django\forms\widgets.py,SplitDateTimeWidget,2,3,1,9,1,1
clones/django/django\django\forms\widgets.py,SplitHiddenDateTimeWidget,1,4,0,3,1,0
clones/django/django\django\forms\widgets.py,SelectDateWidget,7,2,0,32,1,20
clones/django/django\django\http\multipartparser.py,MultiPartParserError,0,1,0,0,0,0
clones/django/django\django\http\multipartparser.py,InputStreamExhausted,0,1,0,0,0,0
clones/django/django\django\http\multipartparser.py,MultiPartParser,5,1,0,45,2,4
clones/django/django\django\http\multipartparser.py,LazyStream,8,1,0,15,0,27
clones/django/django\django\http\multipartparser.py,ChunkIter,3,1,0,5,1,3
clones/django/django\django\http\multipartparser.py,InterBoundaryIter,3,1,0,6,0,3
clones/django/django\django\http\multipartparser.py,BoundaryIter,4,1,0,14,2,6
clones/django/django\django\http\multipartparser.py,Parser,2,1,0,4,0,1
clones/django/django\django\http\request.py,UnreadablePostError,0,1,0,0,0,0
clones/django/django\django\http\request.py,RawPostDataException,0,1,0,0,0,0
clones/django/django\django\http\request.py,HttpRequest,32,1,0,83,1,405
clones/django/django\django\http\request.py,HttpHeaders,3,1,0,12,1,0
clones/django/django\django\http\request.py,QueryDict,18,1,0,48,1,62
clones/django/django\django\http\request.py,MediaType,5,1,0,12,0,10
clones/django/django\django\http\response.py,ResponseHeaders,6,1,0,16,0,14
clones/django/django\django\http\response.py,BadHeaderError,0,1,0,0,0,0
clones/django/django\django\http\response.py,HttpResponseBase,26,1,2,57,1,315
clones/django/django\django\http\response.py,HttpResponse,11,2,9,23,5,52
clones/django/django\django\http\response.py,StreamingHttpResponse,8,2,1,17,2,18
clones/django/django\django\http\response.py,FileResponse,3,3,0,28,5,0
clones/django/django\django\http\response.py,HttpResponseRedirectBase,2,3,2,8,1,1
clones/django/django\django\http\response.py,HttpResponseRedirect,0,4,0,0,0,0
clones/django/django\django\http\response.py,HttpResponsePermanentRedirect,0,4,0,0,0,0
clones/django/django\django\http\response.py,HttpResponseNotModified,2,3,0,5,1,1
clones/django/django\django\http\response.py,HttpResponseBadRequest,0,3,0,0,0,0
clones/django/django\django\http\response.py,HttpResponseNotFound,0,3,0,0,0,0
clones/django/django\django\http\response.py,HttpResponseForbidden,0,3,0,0,0,0
clones/django/django\django\http\response.py,HttpResponseNotAllowed,2,3,0,5,1,1
clones/django/django\django\http\response.py,HttpResponseGone,0,3,0,0,0,0
clones/django/django\django\http\response.py,HttpResponseServerError,0,3,0,0,0,0
clones/django/django\django\http\response.py,Http404,0,1,0,0,0,0
clones/django/django\django\http\response.py,JsonResponse,1,3,0,7,2,0
clones/django/django\django\middleware\cache.py,UpdateCacheMiddleware,4,1,1,16,1,3
clones/django/django\django\middleware\cache.py,FetchFromCacheMiddleware,3,1,1,7,1,2
clones/django/django\django\middleware\cache.py,CacheMiddleware,1,2,0,3,1,0
clones/django/django\django\middleware\clickjacking.py,XFrameOptionsMiddleware,2,1,0,6,0,1
clones/django/django\django\middleware\common.py,CommonMiddleware,4,1,0,21,0,5
clones/django/django\django\middleware\common.py,BrokenLinkEmailsMiddleware,3,1,0,16,0,2
clones/django/django\django\middleware\csrf.py,InvalidTokenFormat,1,1,0,1,0,0
clones/django/django\django\middleware\csrf.py,RejectRequest,1,1,0,1,0,0
clones/django/django\django\middleware\csrf.py,CsrfViewMiddleware,14,1,0,46,0,63
clones/django/django\django\middleware\gzip.py,GZipMiddleware,1,1,0,10,0,0
clones/django/django\django\middleware\http.py,ConditionalGetMiddleware,2,1,0,11,0,1
clones/django/django\django\middleware\locale.py,LocaleMiddleware,2,1,0,16,0,1
clones/django/django\django\middleware\security.py,SecurityMiddleware,3,1,0,18,0,3
clones/django/django\django\template\base.py,TokenType,0,1,0,0,0,0
clones/django/django\django\template\base.py,VariableDoesNotExist,2,1,0,2,0,1
clones/django/django\django\template\base.py,Origin,5,1,0,6,0,10
clones/django/django\django\template\base.py,Template,7,1,0,29,3,15
clones/django/django\django\template\base.py,Token,3,1,0,11,0,3
clones/django/django\django\template\base.py,Lexer,4,1,1,11,0,6
clones/django/django\django\template\base.py,DebugLexer,3,2,0,12,1,2
clones/django/django\django\template\base.py,Parser,14,1,0,38,0,63
clones/django/django\django\template\base.py,FilterExpression,5,1,0,23,2,9
clones/django/django\django\template\base.py,Variable,5,1,0,28,0,9
clones/django/django\django\template\base.py,Node,4,1,2,12,3,5
clones/django/django\django\template\base.py,NodeList,2,1,0,7,2,0
clones/django/django\django\template\base.py,TextNode,4,2,0,4,0,6
clones/django/django\django\template\base.py,VariableNode,3,2,0,5,1,3
clones/django/django\django\template\context.py,ContextPopException,0,1,0,0,0,0
clones/django/django\django\template\context.py,ContextDict,3,1,0,7,2,3
clones/django/django\django\template\context.py,BaseContext,17,1,2,31,1,133
clones/django/django\django\template\context.py,Context,4,2,1,15,3,5
clones/django/django\django\template\context.py,RenderContext,5,2,0,8,3,10
clones/django/django\django\template\context.py,RequestContext,3,3,0,12,3,2
clones/django/django\django\template\defaulttags.py,AutoEscapeControlNode,2,1,0,4,1,1
clones/django/django\django\template\defaulttags.py,CommentNode,1,1,0,1,0,0
clones/django/django\django\template\defaulttags.py,CsrfTokenNode,1,1,0,4,0,0
clones/django/django\django\template\defaulttags.py,CycleNode,3,1,0,8,0,3
clones/django/django\django\template\defaulttags.py,DebugNode,1,1,0,4,0,0
clones/django/django\django\template\defaulttags.py,FilterNode,2,1,0,5,1,1
clones/django/django\django\template\defaulttags.py,FirstOfNode,2,1,0,4,0,1
clones/django/django\django\template\defaulttags.py,ForNode,3,1,0,22,1,3
clones/django/django\django\template\defaulttags.py,IfChangedNode,3,1,0,7,1,2
clones/django/django\django\template\defaulttags.py,IfNode,5,1,0,8,2,10
clones/django/django\django\template\defaulttags.py,LoremNode,2,1,0,7,0,1
clones/django/django\django\template\defaulttags.py,RegroupNode,3,1,0,8,0,3
clones/django/django\django\template\defaulttags.py,LoadNode,1,1,0,1,0,0
clones/django/django\django\template\defaulttags.py,NowNode,2,1,0,5,0,1
clones/django/django\django\template\defaulttags.py,ResetCycleNode,2,1,0,3,1,1
clones/django/django\django\template\defaulttags.py,SpacelessNode,2,1,0,5,1,1
clones/django/django\django\template\defaulttags.py,TemplateTagNode,2,1,0,3,0,1
clones/django/django\django\template\defaulttags.py,URLNode,3,1,0,8,0,3
clones/django/django\django\template\defaulttags.py,VerbatimNode,2,1,0,2,0,1
clones/django/django\django\template\defaulttags.py,WidthRatioNode,2,1,0,8,0,1
clones/django/django\django\template\defaulttags.py,WithNode,3,1,0,7,1,3
clones/django/django\django\template\defaulttags.py,TemplateLiteral,3,1,0,4,0,3
clones/django/django\django\template\defaulttags.py,TemplateIfParser,2,1,0,6,1,1
clones/django/django\django\template\engine.py,Engine,14,1,0,38,0,63
clones/django/django\django\template\exceptions.py,TemplateDoesNotExist,1,1,0,3,0,0
clones/django/django\django\template\exceptions.py,TemplateSyntaxError,0,1,0,0,0,0
clones/django/django\django\template\library.py,InvalidTemplateLibrary,0,1,0,0,0,0
clones/django/django\django\template\library.py,Library,7,1,0,25,0,15
clones/django/django\django\template\library.py,TagHelperNode,2,1,2,4,0,1
clones/django/django\django\template\library.py,SimpleNode,2,2,0,7,2,1
clones/django/django\django\template\library.py,InclusionNode,2,2,0,14,3,0
clones/django/django\django\template\loader_tags.py,BlockContext,6,1,0,11,0,15
clones/django/django\django\template\loader_tags.py,BlockNode,4,1,0,13,4,6
clones/django/django\django\template\loader_tags.py,ExtendsNode,5,1,0,18,1,7
clones/django/django\django\template\loader_tags.py,IncludeNode,3,1,0,19,4,2
clones/django/django\django\template\response.py,ContentNotRenderedError,0,1,0,0,0,0
clones/django/django\django\template\response.py,SimpleTemplateResponse,11,1,1,26,1,45
clones/django/django\django\template\response.py,TemplateResponse,1,2,0,3,1,0
clones/django/django\django\template\smartif.py,TokenBase,4,1,2,7,0,6
clones/django/django\django\template\smartif.py,Literal,5,2,0,6,0,10
clones/django/django\django\template\smartif.py,EndToken,1,2,0,2,0,0
clones/django/django\django\template\smartif.py,IfParser,6,1,0,18,3,9
clones/django/django\django\template\utils.py,InvalidTemplateEngineError,0,1,0,0,0,0
clones/django/django\django\template\utils.py,EngineHandler,5,1,0,19,0,10
clones/django/django\django\template\backends\base.py,BaseEngine,6,1,0,16,0,15
clones/django/django\django\template\backends\django.py,DjangoTemplates,4,1,0,18,1,0
clones/django/django\django\template\backends\django.py,Template,3,1,0,6,0,3
clones/django/django\django\template\backends\dummy.py,TemplateStrings,3,1,0,17,0,3
clones/django/django\django\template\backends\dummy.py,Template,1,1,0,6,0,0
clones/django/django\django\template\backends\jinja2.py,Jinja2,4,1,0,18,1,3
clones/django/django\django\template\backends\jinja2.py,Template,2,1,0,10,0,1
clones/django/django\django\template\backends\jinja2.py,Origin,1,1,0,1,0,0
clones/django/django\django\template\loaders\app_directories.py,Loader,1,1,0,2,0,0
clones/django/django\django\template\loaders\base.py,Loader,4,1,0,10,0,5
clones/django/django\django\template\loaders\cached.py,Loader,8,1,0,29,0,7
clones/django/django\django\template\loaders\filesystem.py,Loader,4,1,0,12,0,5
clones/django/django\django\template\loaders\locmem.py,Loader,3,1,0,7,0,3
clones/django/django\django\templatetags\cache.py,CacheNode,2,1,0,9,0,1
clones/django/django\django\templatetags\i18n.py,GetAvailableLanguagesNode,2,1,0,3,0,1
clones/django/django\django\templatetags\i18n.py,GetLanguageInfoNode,2,1,0,4,1,1
